Dataset id,Tuned on,Trained on,model,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,MCC,Kappa,sklearn-report,val_score,Params,Quality,SDG
SD205Q100_0,synthetic,synthetic,lr,0.8809734513274335,0.4412675110701228,0.4989974937343358,0.468359826592066,0.7790519332609691,0.8809734513274335,0.826883056682453,-0.0107215901245599,-0.0034526872460197,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_0,synthetic,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 29, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_0,synthetic,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_0,synthetic,synthetic,rf,0.8820796460176992,0.5165025443295463,0.5012602260367901,0.4723279271920518,0.7970553769357919,0.8820796460176992,0.8282699615035269,0.0149888729138277,0.0043587438397888,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_1,original,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_1,original,synthetic,knn,0.8849557522123894,0.9423503325942352,0.5094339622641509,0.4879302832244008,0.8982202774561937,0.8849557522123894,0.8330830778722502,0.129199324227778,0.0328368035552629,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_1,original,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_1,original,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_1,synthetic,synthetic,lr,0.8820796460176992,0.4413326825343876,0.4996240601503759,0.4686727033939309,0.7791669926160207,0.8820796460176992,0.8274354365229136,-0.0051485444993024,-0.0013085342770142,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_1,synthetic,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 39, 'p': 2, 'weights': 'distance'}",Q100,SD205Q100
SD205Q100_1,synthetic,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_1,synthetic,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 600, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 180, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_2,original,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_2,original,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_2,original,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_2,original,synthetic,rf,0.8805309734513275,0.4412416851441241,0.4987468671679197,0.468235294117647,0.7790063379314405,0.8805309734513275,0.8266631962519521,-0.0171618149976747,-0.0043617809233806,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_2,synthetic,synthetic,lr,0.8811946902654867,0.4412806840256656,0.4991228070175438,0.4684227552360543,0.7790751899391177,0.8811946902654867,0.8269941563680785,-0.0120132704983723,-0.0030532466463664,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_2,synthetic,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 27, 'p': 1, 'weights': 'distance'}",Q100,SD205Q100
SD205Q100_2,synthetic,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.0001, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 1.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_2,synthetic,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 850, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 140, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_3,original,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_3,original,synthetic,knn,0.8783185840707964,0.4411111111111111,0.4974937343358396,0.4676089517078917,0.7787758112094395,0.8783185840707964,0.8255573970418087,-0.0242974237500833,-0.0086011035378121,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_3,original,synthetic,rbfsvm,0.8761061946902655,0.4409799554565701,0.4962406015037593,0.4669811320754716,0.7785442576423518,0.8761061946902655,0.8244489898146601,-0.0297912649415645,-0.0127230535328479,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_3,original,synthetic,rf,0.8783185840707964,0.4411111111111111,0.4974937343358396,0.4676089517078917,0.7787758112094395,0.8783185840707964,0.8255573970418087,-0.0242974237500833,-0.0086011035378121,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_3,synthetic,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.012742749857031334, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_3,synthetic,synthetic,knn,0.8825221238938052,0.4413586817887487,0.499874686716792,0.4687976774728692,0.7792128939544722,0.8825221238938052,0.8276560766003312,-0.0017161814997674,-0.000436178092338,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 18, 'p': 1, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_3,synthetic,synthetic,rbfsvm,0.8787610619469026,0.4411368191652294,0.4977443609022556,0.4677331866522783,0.7788211984377281,0.8787610619469026,0.8257767321869869,-0.0201236792240661,-0.007670541835778,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_3,synthetic,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 730, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 120, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_4,original,synthetic,lr,0.8849557522123894,0.9423503325942352,0.5094339622641509,0.4879302832244008,0.8982202774561937,0.8849557522123894,0.8330830778722502,0.129199324227778,0.0328368035552629,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_4,original,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_4,original,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_4,original,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_4,synthetic,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_4,synthetic,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 38, 'p': 2, 'weights': 'distance'}",Q100,SD205Q100
SD205Q100_4,synthetic,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.012742749857031334, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_4,synthetic,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 210, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 140, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_5,original,synthetic,lr,0.8805309734513275,0.4412416851441241,0.4987468671679197,0.468235294117647,0.7790063379314405,0.8805309734513275,0.8266631962519521,-0.0171618149976747,-0.0043617809233806,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_5,original,synthetic,knn,0.8805309734513275,0.4412416851441241,0.4987468671679197,0.468235294117647,0.7790063379314405,0.8805309734513275,0.8266631962519521,-0.0171618149976747,-0.0043617809233806,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_5,original,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_5,original,synthetic,rf,0.8849557522123894,0.7765404602821084,0.5176147916962217,0.5050539083557952,0.8606473907930439,0.8849557522123894,0.8369883476850417,0.1395880023991547,0.059614307433784,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_5,synthetic,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.0006951927961775605, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_5,synthetic,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 38, 'p': 2, 'weights': 'distance'}",Q100,SD205Q100
SD205Q100_5,synthetic,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_5,synthetic,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 540, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 120, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_6,original,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_6,original,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_6,original,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_6,original,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_6,synthetic,synthetic,lr,0.8800884955752213,0.4412153384609744,0.4984962406015037,0.4681094357881502,0.7789598232120742,0.8800884955752213,0.8264409950419113,-0.0162553419869177,-0.005161679260598,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_6,synthetic,synthetic,knn,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 31, 'p': 1, 'weights': 'uniform'}",Q100,SD205Q100
SD205Q100_6,synthetic,synthetic,rbfsvm,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD205Q100
SD205Q100_6,synthetic,synthetic,rf,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 410, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 190, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_7,original,synthetic,lr,0.8827433628318584,0.4413716814159292,0.5,0.4688601645123384,0.779235844623698,0.8827433628318584,0.82776639663904,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD205Q100
SD205Q100_7,original,synthetic,knn,0.8849557522123894,0.9423503325942352,0.5094339622641509,0.4879302832244008,0.8982202774561937,0.8849557522123894,0.8330830778722502,0.129199324227778,0.0328368035552629,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",Q100,SD205Q100
