Dataset id,Tuned on,Trained on,model,Accuracy,Precision_macro,Recall_macro,F1_macro,Precision_weighted,Recall_weighted,F1_weighted,MCC,Kappa,sklearn-report,val_score,Params,Quality,SDG
SD1Q10_3,synthetic,synthetic,rf,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 700, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 210, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_9,original,synthetic,lr,0.5921787709497207,0.4720558882235529,0.4926218708827404,0.4176137629807906,0.5038303281704748,0.5921787709497207,0.4906460622330981,-0.0287176088666002,-0.0174414077707703,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_9,original,synthetic,knn,0.5921787709497207,0.5517054263565891,0.543939393939394,0.5405576456524033,0.5727105798796068,0.5921787709497207,0.5758320812722368,0.0953290112712073,0.092632456079439,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q10,SD1Q10
SD1Q10_9,original,synthetic,rbfsvm,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504385,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD1Q10
SD1Q10_9,original,synthetic,rf,0.2905027932960894,0.2830224590787971,0.349802371541502,0.2670793435857755,0.2801015666701401,0.2905027932960894,0.2370680486444359,-0.3610513097891842,-0.2509216970230561,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_9,synthetic,synthetic,lr,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_9,synthetic,synthetic,knn,0.3424581005586592,0.32620054160405,0.4271870882740448,0.2896303295772832,0.3215548950110586,0.3424581005586592,0.2453446395642546,-0.2243054458454876,-0.1173018684932938,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 27, 'p': 1, 'weights': 'uniform'}",Q10,SD1Q10
SD1Q10_9,synthetic,synthetic,rbfsvm,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 0.0006951927961775605, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD1Q10
SD1Q10_9,synthetic,synthetic,rf,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 40, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 170, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_8,original,synthetic,lr,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_8,original,synthetic,knn,0.6536312849162011,0.765032679738562,0.5534255599472991,0.4918498168498169,0.7366633804359733,0.6536312849162011,0.5575234821044877,0.237987556980325,0.1275157232704403,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q10,SD1Q10
SD1Q10_8,original,synthetic,rbfsvm,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD1Q10
SD1Q10_8,original,synthetic,rf,0.6312849162011173,0.6014525306978138,0.589262187088274,0.5896776882467353,0.6182077061174774,0.6312849162011173,0.6196056943191856,0.1903247201571788,0.1865877168824016,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_8,synthetic,synthetic,lr,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q10_8,synthetic,synthetic,knn,0.6346368715083799,0.6084919540306524,0.5973913043478262,0.598146737075664,0.6253011564742544,0.6346368715083799,0.6256599677357053,0.2054735694088218,0.201942202610522,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 35, 'p': 1, 'weights': 'distance'}",Q10,SD1Q10
SD1Q10_8,synthetic,synthetic,rbfsvm,0.3659217877094972,0.385286795801695,0.4478985507246377,0.3207597240610497,0.3917437776408622,0.3659217877094972,0.2809048950855984,-0.1537895822202992,-0.0844141375683299,,,"{'C': 0.615848211066026, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.1, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q10,SD1Q10
SD1Q10_8,synthetic,synthetic,rf,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 970, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 320, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q10,SD1Q10
SD1Q100_1,original,synthetic,lr,0.6312849162011173,0.6336580086580086,0.5325428194993412,0.468794964028777,0.6330382838762727,0.6312849162011173,0.5360887826052008,0.1319031227894012,0.0771754413372912,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_1,original,synthetic,knn,0.5195530726256983,0.484263820470717,0.4848484848484848,0.4839769375167606,0.5115630532698535,0.5195530726256983,0.5150114383564722,-0.0308821607122878,-0.0308021963305209,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q100,SD1Q100
SD1Q100_1,original,synthetic,rbfsvm,0.5642458100558659,0.4814734088927637,0.4888010540184453,0.4588372093023256,0.5104791221208593,0.5642458100558659,0.5135429388073277,-0.028808213622666,-0.0249596241374245,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_1,original,synthetic,rf,0.4581005586592179,0.426338102808691,0.4267457180500659,0.4265283878851933,0.4566232351312863,0.4581005586592179,0.4573488403074554,-0.1469156136810408,-0.1469053438139902,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_1,synthetic,synthetic,lr,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_1,synthetic,synthetic,knn,0.4960893854748603,0.4444653862989668,0.4495520421607377,0.4436213847976478,0.4753583734375975,0.4960893854748603,0.4825376477579498,-0.1058147928623484,-0.1042859973013434,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 35, 'p': 1, 'weights': 'uniform'}",Q100,SD1Q100
SD1Q100_1,synthetic,synthetic,rbfsvm,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 0.004832930238571752, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.25, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_1,synthetic,synthetic,rf,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 890, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.25, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_5,original,synthetic,lr,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504385,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_5,original,synthetic,knn,0.553072625698324,0.52832674571805,0.52832674571805,0.52832674571805,0.553072625698324,0.553072625698324,0.553072625698324,0.0566534914361001,0.0566534914361001,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q100,SD1Q100
SD1Q100_5,original,synthetic,rbfsvm,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504385,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_5,original,synthetic,rf,0.5139664804469274,0.5044003017349761,0.5046113306982872,0.5017756022650927,0.5305478568809762,0.5139664804469274,0.5196265310313507,0.0090091612200519,0.008909819894355,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_5,synthetic,synthetic,lr,0.3888268156424581,0.5262035279200581,0.500566534914361,0.2898936864586329,0.5583766490854825,0.3888268156424581,0.2291911409772807,0.008527946448767,0.0008701705642208,,,"{'C': 0.00026366508987303583, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_5,synthetic,synthetic,knn,0.6117318435754189,0.5965539060180921,0.59901185770751,0.5964303539244795,0.6192752729264037,0.6117318435754189,0.6142170349384865,0.195542128416602,0.1947022970258789,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 32, 'p': 2, 'weights': 'distance'}",Q100,SD1Q100
SD1Q100_5,synthetic,synthetic,rbfsvm,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_5,synthetic,synthetic,rf,0.6703910614525139,0.6830700667139633,0.6907641633728591,0.66851274687985,0.7132298917625359,0.6703910614525139,0.6737821224520018,0.3737448159978642,0.3540545015273707,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 310, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.75, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 190, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_6,original,synthetic,lr,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504385,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_6,original,synthetic,knn,0.4525139664804469,0.5782258064516129,0.5383399209486166,0.4155783582089552,0.6175707334654893,0.4525139664804469,0.3819259151171517,0.1095293793554336,0.0622260237356997,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q100,SD1Q100
SD1Q100_6,original,synthetic,rbfsvm,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504385,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_6,original,synthetic,rf,0.5083798882681564,0.5181040985667589,0.5189723320158103,0.5057730923694779,0.5446836067162721,0.5083798882681564,0.5139945255883871,0.0370662633053564,0.0352768250857422,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_6,synthetic,synthetic,lr,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504384,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 78.47599703514607, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_6,synthetic,synthetic,knn,0.4826815642458101,0.4510496740043691,0.4513372859025032,0.4508688927319656,0.4799334354419563,0.4826815642458101,0.4809996986302005,-0.0976052768767239,-0.0974869475252433,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 40, 'p': 1, 'weights': 'uniform'}",Q100,SD1Q100
SD1Q100_6,synthetic,synthetic,rbfsvm,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 0.0001, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 75, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_6,synthetic,synthetic,rf,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 750, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_2,original,synthetic,lr,0.6536312849162011,0.6403448275862069,0.5804347826086956,0.5644427001569858,0.6448468503178579,0.6536312849162011,0.6095875393560949,0.2124957006355792,0.180354505169867,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_2,original,synthetic,knn,0.5698324022346368,0.4936224489795918,0.4960474308300395,0.4690064337173018,0.5207929540531296,0.5698324022346368,0.5220046992200037,-0.010041456377063,-0.0087828441777062,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q100,SD1Q100
SD1Q100_2,original,synthetic,rbfsvm,0.659217877094972,0.6689345686160972,0.5768774703557312,0.5506029550973371,0.6659835734133851,0.659217877094972,0.601207634664417,0.2279233405410008,0.176111069191881,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_2,original,synthetic,rf,0.547486033519553,0.4962015503875969,0.4967720685111989,0.4902077986006118,0.5228175479624096,0.547486033519553,0.5293479257952216,-0.0070031807380647,-0.0068050829803485,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_2,synthetic,synthetic,lr,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_2,synthetic,synthetic,knn,0.5363128491620112,0.4665982181426973,0.4744466403162056,0.4584670191663615,0.4968306809071999,0.5363128491620112,0.5054397269018723,-0.0584035323512231,-0.0549851016915221,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 6, 'p': 2, 'weights': 'uniform'}",Q100,SD1Q100
SD1Q100_2,synthetic,synthetic,rbfsvm,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'C': 0.08858667904100823, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 1.0, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_2,synthetic,synthetic,rf,0.6145251396648045,0.3072625698324022,0.5,0.3806228373702422,0.3776411472800474,0.6145251396648045,0.4678046045891245,0.0,0.0,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 640, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.5, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 110, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_3,original,synthetic,lr,0.3854748603351955,0.1927374301675977,0.5,0.2782258064516129,0.1485908679504385,0.3854748603351955,0.2144981077671652,0.0,0.0,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
SD1Q100_3,original,synthetic,knn,0.6089385474860335,0.5947924624395212,0.5980895915678525,0.5951796329800982,0.6179920419158013,0.6089385474860335,0.6122740419117148,0.1928538713576021,0.1920299200412689,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 2, 'weights': 'distance'}",Q100,SD1Q100
SD1Q100_3,original,synthetic,rbfsvm,0.6815642458100558,0.6648414514547238,0.6328722002635045,0.6348899624261943,0.6727223085647078,0.6815642458100558,0.6647906752189806,0.2959922049610011,0.2833462105780713,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",Q100,SD1Q100
SD1Q100_3,original,synthetic,rf,0.435754189944134,0.4714689265536723,0.4733860342555994,0.4339876647568954,0.4954739134551653,0.435754189944134,0.4267449114892173,-0.0551117051578533,-0.0467836257309941,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",Q100,SD1Q100
