Dataset id,model,F1,Accuracy,AUC,MCC,Kappa,Params,Tuned on,Trained on,USI,Quality,SDG,Accuracy_same,F1_same,MCC_same,Kappa_same,Accuracy_strat,F1_strat,MCC_strat,Kappa_strat
SD305Q1_4,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,c0b5,Q1,SD305Q1,0.1142857142857142,0.068308228291245,0.0205137844770135,0.0171700839255224,0.09,0.0509095723829837,-0.0116827382447565,-0.0097784782894227
SD305Q1_4,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 420, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 0.25, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,c0b5,Q1,SD305Q1,0.0971428571428571,0.0177083333333333,0.0,0.0,0.0971428571428571,0.0177083333333333,0.0,0.0
SD305Q1_5,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,7bfa,Q1,SD305Q1,0.1028571428571428,0.073859354709207,0.0021233458586252,0.0020295395624005,0.1014285714285714,0.0872398476581911,0.0004607708015361,0.000440414625398
SD305Q1_5,lr,,,,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,7bfa,Q1,SD305Q1,0.1085714285714285,0.0498614636218029,0.0165673508043216,0.011643956501473,0.1028571428571428,0.0552428549416884,0.0075528575567311,0.005308340838021
SD305Q1_5,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 36, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,7bfa,Q1,SD305Q1,0.0928571428571428,0.0828815723441764,-0.0084825759370481,-0.0081856966914724,0.0871428571428571,0.0753701005464461,-0.0150636822334556,-0.0145364727336234
SD305Q1_5,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,7bfa,Q1,SD305Q1,0.1314285714285714,0.0772900560729266,0.0375775549086598,0.0343118791437686,0.0885714285714285,0.0513368726489937,-0.014606590910799,-0.0133372057669005
SD305Q1_5,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 90, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 450, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,7bfa,Q1,SD305Q1,0.1042857142857142,0.0286876567288938,0.026956012178499,0.0078485980125323,0.0942857142857142,0.0232125940373363,-0.0110867469443826,-0.0032280524083803
SD305Q1_6,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,73d4,Q1,SD305Q1,0.0914285714285714,0.0689914348222942,-0.010472301756792,-0.0093796124363187,0.1085714285714285,0.0802387237252989,0.0107912551097908,0.0096652859115363
SD305Q1_6,lr,,,,,,"{'C': 0.004832930238571752, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,73d4,Q1,SD305Q1,0.0714285714285714,0.0526782999719699,-0.0344717722167597,-0.0309278350515462,0.1,0.0697671170282874,0.0008838915953015,0.0007930214115783
SD305Q1_6,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 21, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,73d4,Q1,SD305Q1,0.1057142857142857,0.0944040688171558,0.0060597071459122,0.0059569989065981,0.0842857142857142,0.0803048829436936,-0.0181698911145897,-0.0178619228448411
SD305Q1_6,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,73d4,Q1,SD305Q1,0.0971428571428571,0.0526516965180302,-0.0019707323814182,-0.0015802509384152,0.0957142857142857,0.0615396367410325,-0.0039471115604909,-0.0031650298164824
SD305Q1_6,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 960, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.25, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 470, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,73d4,Q1,SD305Q1,0.0514285714285714,0.0178479870918396,-0.0673454702456117,-0.0516836441471815,0.0928571428571428,0.0376553174343499,-0.0074946232976247,-0.0057516777612351
SD305Q1_7,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,81e9,Q1,SD305Q1,0.1185714285714285,0.0896468545955153,0.02362881606618,0.0203128012611856,0.1042857142857142,0.0762063929151468,0.005158496416458,0.0044345646527769
SD305Q1_7,lr,,,,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,81e9,Q1,SD305Q1,0.1071428571428571,0.0331576362743493,0.0347493982931925,0.0094504091252822,0.0971428571428571,0.0203962157354249,-0.0060440975469232,-0.0016437462925145
SD305Q1_7,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 22, 'p': 2, 'weights': 'distance'}",synthetic,synthetic,81e9,Q1,SD305Q1,0.11,0.0870905260686819,0.0127307643390201,0.0121392926636447,0.0742857142857142,0.059422149289667,-0.0288419872812173,-0.0275019877270596
SD305Q1_7,rbfsvm,,,,,,"{'C': 3792.690190732246, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.25, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,81e9,Q1,SD305Q1,0.0985714285714285,0.0179453836150845,0.0,0.0,0.0985714285714285,0.0179453836150845,0.0,0.0
SD305Q1_7,rf,,,,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 950, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,81e9,Q1,SD305Q1,0.0985714285714285,0.0179453836150845,0.0,0.0,0.0985714285714285,0.0179453836150845,0.0,0.0
SD305Q1_8,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,ce5d,Q1,SD305Q1,0.1085714285714285,0.0822351679054342,0.0075200408943696,0.007096712599052,0.0828571428571428,0.0697164440718507,-0.0228298999349247,-0.0215447283836676
SD305Q1_8,lr,,,,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ce5d,Q1,SD305Q1,0.1,0.0793872954050607,-0.004265184413918,-0.0039954922651368,0.1071428571428571,0.0833250024907007,0.0042408813688244,0.0039727259274436
SD305Q1_8,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 23, 'p': 1, 'weights': 'uniform'}",synthetic,synthetic,ce5d,Q1,SD305Q1,0.0914285714285714,0.0835530816798691,-0.0111609358535118,-0.0109129552173734,0.1,0.08969076911005,-0.0014073090152368,-0.0013760405455114
SD305Q1_8,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,ce5d,Q1,SD305Q1,0.1242857142857142,0.069329335816186,0.0302969707078181,0.026953236610686,0.0971428571428571,0.061981195410298,-0.0036042332644165,-0.0032064509984444
SD305Q1_8,rf,,,,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 600, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.75, 'min_samples_split': 1.0, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 150, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ce5d,Q1,SD305Q1,0.0971428571428571,0.0177083333333333,0.0,0.0,0.0971428571428571,0.0177083333333333,0.0,0.0
SD305Q1_9,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,ecd3,Q1,SD305Q1,0.08,0.0733142173778672,-0.023247476993609,-0.0228461351708866,0.1028571428571428,0.0946230122056014,0.0026112718720599,0.0025661911687627
SD305Q1_9,lr,,,,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ecd3,Q1,SD305Q1,0.1,0.0249658952134155,0.007705972111881,0.0028625306941976,0.1,0.0304506597563518,0.007705972111881,0.0028625306941976
SD305Q1_9,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 39, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,ecd3,Q1,SD305Q1,0.0628571428571428,0.0431654409799428,-0.0448281007808244,-0.0423665716309225,0.1142857142857142,0.0824077508058141,0.0156984819279612,0.0148364719341891
SD305Q1_9,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,ecd3,Q1,SD305Q1,0.0942857142857142,0.0393455831978746,-0.006293549538187,-0.0046406338426712,0.1071428571428571,0.0517765720664748,0.0130476027011194,0.0096208262591963
SD305Q1_9,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 360, 'max_features': None, 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 350, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ecd3,Q1,SD305Q1,0.0971428571428571,0.0177314211212516,-4.028106938614179e-05,-2.2604029392692127e-06,0.0971428571428571,0.0177314211212516,-4.028106938614179e-05,-2.2604029392692127e-06
SD305Q10_0,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,59f0,Q10,SD305Q10,0.0714285714285714,0.0718900096674934,-0.0344685714601587,-0.0336304736980799,0.1214285714285714,0.1041627715006189,0.022575470742887,0.0220265518087398
SD305Q10_0,lr,,,,,,"{'C': 0.0001, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,59f0,Q10,SD305Q10,0.0628571428571428,0.0311407563248151,-0.0501084227752295,-0.0447713652558916,0.1042857142857142,0.0578986076618415,0.0015838722922142,0.0014151737569449
SD305Q10_0,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,59f0,Q10,SD305Q10,0.0914285714285714,0.0849014269224072,-0.012174805340756,-0.0118940738737223,0.1014285714285714,0.0927742999816645,-0.0007747391894652,-0.0007568749474391
SD305Q10_0,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,59f0,Q10,SD305Q10,0.0714285714285714,0.0557785231772181,-0.0367929214292291,-0.0343683078643819,0.1057142857142857,0.0695546843741298,0.0040935106392355,0.0038237527336876
SD305Q10_0,rf,,,,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 850, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 170, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,59f0,Q10,SD305Q10,0.0957142857142857,0.0262472422685089,-0.0319249521602228,-0.0169981684393174,0.1071428571428571,0.0362917788788806,-0.0077851017555174,-0.0041451110182832
SD305Q10_1,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,7465,Q10,SD305Q10,0.0985714285714285,0.081386483801993,-0.002988687925853,-0.0029290888036148,0.1071428571428571,0.0972275035838373,0.0067419239257615,0.0066074793942008
SD305Q10_1,lr,,,,,,"{'C': 0.00026366508987303583, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,7465,Q10,SD305Q10,0.1085714285714285,0.0740447398229902,0.0105851498235527,0.0092497244135566,0.1071428571428571,0.0747479542371416,0.0087681795252479,0.0076619835872963
SD305Q10_1,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}",synthetic,synthetic,7465,Q10,SD305Q10,0.0857142857142857,0.0723321188351702,-0.0155025948877876,-0.0149501247165275,0.0871428571428571,0.0766034569963534,-0.0138581311172994,-0.0133642651466578
SD305Q10_1,rbfsvm,,,,,,"{'C': 1.623776739188721, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,7465,Q10,SD305Q10,0.0971428571428571,0.0177083333333333,0.0,0.0,0.0971428571428571,0.0177083333333333,0.0,0.0
SD305Q10_1,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 440, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.25, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 420, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,7465,Q10,SD305Q10,0.0971428571428571,0.0177083333333333,0.0,0.0,0.0971428571428571,0.0177083333333333,0.0,0.0
SD305Q10_2,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,f518,Q10,SD305Q10,0.0957142857142857,0.0724585439650014,-0.0031607139339378,-0.00299472358226,0.1128571428571428,0.0961677343688351,0.0169073110434453,0.016019394400342
SD305Q10_2,lr,,,,,,"{'C': 0.0018329807108324356, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,f518,Q10,SD305Q10,0.1314285714285714,0.0904278476262537,0.0388279168938551,0.0361096515862516,0.1142857142857142,0.0873646118386107,0.0183716636381863,0.0170854999728224
SD305Q10_2,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",synthetic,synthetic,f518,Q10,SD305Q10,0.0871428571428571,0.0787578271238314,-0.014737004775473,-0.0143110145604539,0.1214285714285714,0.1067528601864014,0.0244931774821639,0.0237851737798447
SD305Q10_2,rbfsvm,,,,,,"{'C': 545.5594781168514, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.25, 'decision_function_shape': 'ovr', 'degree': 5, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,f518,Q10,SD305Q10,0.1428571428571428,0.0858860503335695,0.0609567857592567,0.0471523467276489,0.1171428571428571,0.0570572962862937,0.0240026142539336,0.0185669171294783
SD305Q10_2,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 740, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.5, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 140, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,f518,Q10,SD305Q10,0.1014285714285714,0.0184176394293125,0.0,0.0,0.1014285714285714,0.0184176394293125,0.0,0.0
SD305Q10_3,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,ce20,Q10,SD305Q10,0.1157142857142857,0.0846008039324944,0.0174623375238596,0.0156657488936747,0.0985714285714285,0.0705358981926798,-0.003808491246503,-0.0034166598515206
SD305Q10_3,lr,,,,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ce20,Q10,SD305Q10,0.1185714285714285,0.0859573903445976,0.021409226519177,0.0191224563953487,0.1071428571428571,0.0776990221228237,0.0071703110194868,0.0064044331395347
SD305Q10_3,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 2, 'weights': 'uniform'}",synthetic,synthetic,ce20,Q10,SD305Q10,0.0842857142857142,0.0734968194798718,-0.0196975794289438,-0.0186938378898713,0.1042857142857142,0.0790011432278145,0.0037462241177709,0.0035553254961788
SD305Q10_3,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,ce20,Q10,SD305Q10,0.1114285714285714,0.0783812792147953,0.0133089313347568,0.0114655466000682,0.1071428571428571,0.0640440446647948,0.0077745242450559,0.0066976955386537
SD305Q10_3,rf,,,,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 360, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.9, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 150, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ce20,Q10,SD305Q10,0.0971428571428571,0.0177083333333333,0.0,0.0,0.0971428571428571,0.0177083333333333,0.0,0.0
SD305Q10_4,rbfsvm,,,,,,"{'C': 4.281332398719396, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",original,synthetic,ef23,Q10,SD305Q10,0.1114285714285714,0.0886481231431621,0.0136819397604919,0.0128797205048505,0.1042857142857142,0.0820946350264052,0.0052526510504546,0.0049446700265937
SD305Q10_4,lr,,,,,,"{'C': 0.00026366508987303583, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ef23,Q10,SD305Q10,0.1314285714285714,0.0967627872289863,0.0401200756642208,0.0366529121104227,0.1028571428571428,0.0716809264446387,0.0054334172748494,0.0049638631666866
SD305Q10_4,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 30, 'p': 2, 'weights': 'uniform'}",synthetic,synthetic,ef23,Q10,SD305Q10,0.0814285714285714,0.0750827994284941,-0.0207754549304887,-0.0201052061401223,0.0842857142857142,0.0719999427994172,-0.0174967223295774,-0.0169322506000286
SD305Q10_4,rbfsvm,,,,,,"{'C': 206.913808111479, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.5, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,ef23,Q10,SD305Q10,0.0971428571428571,0.0812361702956494,-0.0030917115616646,-0.0028948841932974,0.1014285714285714,0.0791878071959586,0.0019925439430305,0.0018656927886326
SD305Q10_4,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 850, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 470, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,ef23,Q10,SD305Q10,0.1214285714285714,0.0458060057632378,0.0392790377990205,0.0264542128186919,0.0914285714285714,0.0299232002920735,-0.0100799855934911,-0.0067888140606697
