Dataset id,model,F1,Accuracy,AUC,MCC,Kappa,Params,Tuned on,Trained on,USI,Quality,SDG,Accuracy_same,F1_same,MCC_same,Kappa_same,Accuracy_strat,F1_strat,MCC_strat,Kappa_strat
SD0Q2_1,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,2a91,Q2,SD0Q2,0.6558441558441559,0.6554809843400449,0.4111572117214051,0.3566135897840138,0.5,0.4994723734751594,0.0752515851691696,0.0652688002522464
SD0Q2_1,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,2a91,Q2,SD0Q2,0.6558441558441559,0.6551316178645371,0.4003745691889335,0.3519136096553914,0.474025974025974,0.4729370008873115,0.0108404666747906,0.0095283468318246
SD0Q2_2,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,1985,Q2,SD0Q2,0.6493506493506493,0.6492914979757085,0.4140473223982799,0.3515283842794759,0.4545454545454545,0.4544534412955465,-0.0102868899974727,-0.0087336244541484
SD0Q2_2,lr,,,,,,"{'C': 0.0018329807108324356, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,1985,Q2,SD0Q2,0.5584415584415584,0.553623188405797,0.3258963162624242,0.2329329036038675,0.3896103896103896,0.3829497016197783,-0.08444608949693,-0.0603574567828888
SD0Q2_2,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 37, 'p': 1, 'weights': 'uniform'}",synthetic,synthetic,1985,Q2,SD0Q2,0.6558441558441559,0.6554809843400449,0.4111572117214051,0.3566135897840138,0.448051948051948,0.4474695031868642,-0.0367169570149088,-0.0318461295916758
SD0Q2_2,rbfsvm,,,,,,"{'C': 0.08858667904100823, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 75, 'decision_function_shape': 'ovr', 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,1985,Q2,SD0Q2,0.6168831168831169,0.6160899142265601,0.3983727755472372,0.3136425441909654,0.422077922077922,0.4208813960366755,-0.0449032897293128,-0.0353527723221032
SD0Q2_2,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,1985,Q2,SD0Q2,0.6233766233766234,0.6233130904183535,0.3574694274121796,0.3034934497816594,0.4415584415584415,0.4414642375168691,-0.0385758374905229,-0.0327510917030569
SD0Q2_3,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,5c0e,Q2,SD0Q2,0.6753246753246753,0.6726190476190476,0.4067950542254304,0.3725554106910038,0.4675324675324675,0.4630952380952381,-0.0316752054471245,-0.0290091264667535
SD0Q2_3,lr,,,,,,"{'C': 206.913808111479, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,5c0e,Q2,SD0Q2,0.6753246753246753,0.6726190476190476,0.4067950542254304,0.3725554106910038,0.4675324675324675,0.4630952380952381,-0.0316752054471245,-0.0290091264667535
SD0Q2_3,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 40, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,5c0e,Q2,SD0Q2,0.7142857142857143,0.7059027777777778,0.4372106507773491,0.4218430034129693,0.4805194805194805,0.4652777777777778,-0.0530595449972511,-0.0511945392491468
SD0Q2_3,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,5c0e,Q2,SD0Q2,0.7012987012987013,0.6988095238095238,0.4616038366844998,0.4227509778357236,0.4415584415584415,0.4369047619047619,-0.0864839879061938,-0.0792046936114734
SD0Q2_3,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,5c0e,Q2,SD0Q2,0.6038961038961039,0.6010532127234891,0.2605874313832415,0.2373761974346485,0.487012987012987,0.4833312099205843,0.0135462686628771,0.0123396655301185
SD0Q2_4,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,b589,Q2,SD0Q2,0.7012987012987013,0.6961743009092469,0.4343808083774957,0.4094698232744248,0.4545454545454545,0.4451878538342769,-0.0831266204956934,-0.0783594531510503
SD0Q2_4,lr,,,,,,"{'C': 0.004832930238571752, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,b589,Q2,SD0Q2,0.6948051948051948,0.6910402526998762,0.433956615109997,0.4034943134992582,0.461038961038961,0.4543902334912707,-0.0574354343527937,-0.0534036591396076
SD0Q2_4,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 32, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,b589,Q2,SD0Q2,0.7337662337662337,0.726560131653025,0.4819309237028978,0.4633690294067653,0.448051948051948,0.4331124680611493,-0.1170353160276296,-0.112527621961584
SD0Q2_4,rbfsvm,,,,,,"{'C': 0.23357214690901212, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,b589,Q2,SD0Q2,0.6883116883116883,0.6878378378378378,0.4754746843589534,0.4151898734177215,0.4545454545454545,0.4537162162162163,-0.026817931892197,-0.0234177215189872
SD0Q2_4,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,b589,Q2,SD0Q2,0.6558441558441559,0.6546646921937804,0.3900065339831385,0.3471444568868981,0.448051948051948,0.4461603554051195,-0.0528395949267478,-0.0470324748040313
SD0Q2_5,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,3826,Q2,SD0Q2,0.6688311688311688,0.6671328671328671,0.4075727673402118,0.3671232876712328,0.461038961038961,0.4582750582750583,-0.0332785490453377,-0.029975825946817
SD0Q2_5,lr,,,,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,3826,Q2,SD0Q2,0.6688311688311688,0.6671328671328671,0.4075727673402118,0.3671232876712328,0.461038961038961,0.4582750582750583,-0.0332785490453377,-0.029975825946817
SD0Q2_5,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 19, 'p': 2, 'weights': 'distance'}",synthetic,synthetic,3826,Q2,SD0Q2,0.7142857142857143,0.7119047619047619,0.4890082279140345,0.4478487614080834,0.5324675324675324,0.5285714285714285,0.1053467507005489,0.0964797913950455
SD0Q2_5,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,3826,Q2,SD0Q2,0.6818181818181818,0.6814824194841922,0.4671414828134444,0.405171054705975,0.487012987012987,0.4864716559030855,0.04725944962315,0.0409900677912659
SD0Q2_5,rf,,,,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'log_loss', 'max_depth': 730, 'max_features': 'log2', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 330, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,3826,Q2,SD0Q2,0.6493506493506493,0.6464285714285715,0.351986271766361,0.3223598435462842,0.4545454545454545,0.45,-0.0590795966766591,-0.0541069100391133
SD0Q2_6,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,bd86,Q2,SD0Q2,0.7077922077922078,0.7049934017283215,0.4705297554519637,0.4331752003926059,0.512987012987013,0.5083223362138691,0.0600600669723427,0.0552920006543432
SD0Q2_6,lr,,,,,,"{'C': 0.004832930238571752, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,bd86,Q2,SD0Q2,0.7077922077922078,0.7011256307413636,0.4354648431614539,0.4155844155844156,0.487012987012987,0.4753094406348385,-0.0272165526975908,-0.0259740259740259
SD0Q2_6,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 18, 'p': 2, 'weights': 'distance'}",synthetic,synthetic,bd86,Q2,SD0Q2,0.6753246753246753,0.6672428694900605,0.3633892979661664,0.3481205553674229,0.4805194805194805,0.4675885911840968,-0.0448934249432909,-0.0430071114121233
SD0Q2_6,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,bd86,Q2,SD0Q2,0.6103896103896104,0.6080095027999322,0.278914341468027,0.2526690391459075,0.4675324675324675,0.4642796538265739,-0.0235702260395515,-0.0213523131672597
SD0Q2_6,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,bd86,Q2,SD0Q2,0.6363636363636364,0.6341422026132699,0.3339115355603141,0.302491103202847,0.4415584415584415,0.438146954013236,-0.0785674201318386,-0.0711743772241992
SD0Q2_7,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,4e44,Q2,SD0Q2,0.7012987012987013,0.6980392156862745,0.4521826354499575,0.4183908045977011,0.4675324675324675,0.4617220801364023,-0.0397523195999962,-0.0367816091954023
SD0Q2_7,lr,,,,,,"{'C': 0.08858667904100823, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,4e44,Q2,SD0Q2,0.6948051948051948,0.6910402526998762,0.433956615109997,0.4034943134992582,0.461038961038961,0.4543902334912707,-0.0574354343527937,-0.0534036591396076
SD0Q2_7,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 17, 'p': 2, 'weights': 'uniform'}",synthetic,synthetic,4e44,Q2,SD0Q2,0.7012987012987013,0.687819495857571,0.3879322914310754,0.3809856693463824,0.5064935064935064,0.4842235148951173,-0.0231335770119448,-0.0227193289059768
SD0Q2_7,rbfsvm,,,,,,"{'C': 0.08858667904100823, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.5, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': False, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,4e44,Q2,SD0Q2,0.7532467532467533,0.7460069444444445,0.5189223500731158,0.5006825938566553,0.4935064935064935,0.4786458333333333,-0.0258223118986622,-0.0249146757679181
SD0Q2_7,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,4e44,Q2,SD0Q2,0.6753246753246753,0.6744461356333502,0.4367631375650547,0.3863563914568058,0.4545454545454545,0.4530695078640284,-0.0349554656302065,-0.0309212623525663
SD0Q2_8,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,2ce8,Q2,SD0Q2,0.6688311688311688,0.6671328671328671,0.4075727673402118,0.3671232876712328,0.448051948051948,0.4452214452214452,-0.0608317563194346,-0.0547945205479452
SD0Q2_8,lr,,,,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,2ce8,Q2,SD0Q2,0.6688311688311688,0.6671328671328671,0.4075727673402118,0.3671232876712328,0.448051948051948,0.4452214452214452,-0.0608317563194346,-0.0547945205479452
SD0Q2_8,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 35, 'p': 1, 'weights': 'distance'}",synthetic,synthetic,2ce8,Q2,SD0Q2,0.6688311688311688,0.6548450889914305,0.3230449756086367,0.3164490861618798,0.5,0.478883761810591,-0.0326954210737014,-0.0320278503046127
SD0Q2_8,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,2ce8,Q2,SD0Q2,0.6688311688311688,0.6664543253917696,0.3978325217834439,0.3623964929371651,0.461038961038961,0.4571707648532722,-0.0413517674972038,-0.0376684526708881
SD0Q2_8,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,2ce8,Q2,SD0Q2,0.6623376623376623,0.6595238095238095,0.3793906629958957,0.347457627118644,0.4415584415584415,0.4369047619047619,-0.0864839879061938,-0.0792046936114734
SD0Q2_9,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,16df,Q2,SD0Q2,0.6753246753246753,0.6717817561807331,0.3975231959999626,0.367816091954023,0.4805194805194805,0.474850809889173,-0.0124225998749988,-0.011494252873563
SD0Q2_9,lr,,,,,,"{'C': 0.23357214690901212, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,16df,Q2,SD0Q2,0.6623376623376623,0.6586530264279624,0.3701934762749652,0.3425287356321839,0.4675324675324675,0.4617220801364023,-0.0397523195999962,-0.0367816091954023
SD0Q2_9,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 31, 'p': 1, 'weights': 'uniform'}",synthetic,synthetic,16df,Q2,SD0Q2,0.6623376623376623,0.6507936507936507,0.320559402956845,0.3113175094599244,0.4935064935064935,0.4761904761904761,-0.034004091363378,-0.0330237358101135
SD0Q2_9,rbfsvm,,,,,,"{'C': 0.012742749857031334, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.1, 'decision_function_shape': 'ovr', 'degree': 6, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,16df,Q2,SD0Q2,0.7207792207792207,0.7016445145302995,0.4065175003046483,0.4046034885811904,0.487012987012987,0.4518585266952016,-0.0943120600706784,-0.0938680093508361
SD0Q2_9,rf,,,,,,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 580, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 0.25, 'min_samples_split': 0.1, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 160, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,16df,Q2,SD0Q2,0.6428571428571429,0.6427215590331969,0.3942080821820317,0.3371419627484739,0.487012987012987,0.486818239338592,0.0560017052681994,0.0478948192205352
SD0Q3_0,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,4fae,Q3,SD0Q3,0.7532467532467533,0.7389830508474576,0.4848401374141137,0.4802841918294849,0.5064935064935064,0.4779661016949152,-0.039805662169354,-0.0394316163410302
SD0Q3_0,lr,,,,,,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,4fae,Q3,SD0Q3,0.7532467532467533,0.7389830508474576,0.4848401374141137,0.4802841918294849,0.5064935064935064,0.4779661016949152,-0.039805662169354,-0.0394316163410302
SD0Q3_0,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",synthetic,synthetic,4fae,Q3,SD0Q3,0.7402597402597403,0.7234195402298851,0.4511777625672017,0.4484240687679083,0.5194805194805194,0.4883261494252873,-0.0205408406280595,-0.0204154727793695
SD0Q3_0,rbfsvm,,,,,,"{'C': 1.0, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,4fae,Q3,SD0Q3,0.7402597402597403,0.7285386920500617,0.4701454651196794,0.4617266689968542,0.4935064935064935,0.4706504494976203,-0.0505379682414795,-0.049632995456134
SD0Q3_0,rf,,,,,,"{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': None, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,4fae,Q3,SD0Q3,0.7272727272727273,0.711507582515611,0.4296142637737487,0.4255772646536412,0.4805194805194805,0.4504906333630687,-0.095031535809719,-0.094138543516874
SD0Q3_1,lr,,,,,,"{'C': 11.288378916846883, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': None, 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",original,synthetic,3ef9,Q3,SD0Q3,0.7272727272727273,0.7132978723404255,0.4360491817317043,0.4302325581395348,0.4935064935064935,0.4675531914893617,-0.0589255650988789,-0.058139534883721
SD0Q3_1,lr,,,,,,"{'C': 0.03359818286283781, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': None, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",synthetic,synthetic,3ef9,Q3,SD0Q3,0.7207792207792207,0.7073407875546913,0.4256380206177707,0.4190208808562905,0.487012987012987,0.4623237724842003,-0.0684443048229581,-0.0673802421477451
SD0Q3_1,knn,,,,,,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'euclidean', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 25, 'p': 2, 'weights': 'distance'}",synthetic,synthetic,3ef9,Q3,SD0Q3,0.7272727272727273,0.711507582515611,0.4296142637737487,0.4255772646536412,0.4935064935064935,0.464228367528992,-0.0674185989895365,-0.066785079928952
SD0Q3_1,rbfsvm,,,,,,"{'C': 0.23357214690901212, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 1.0, 'decision_function_shape': 'ovr', 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100000, 'probability': False, 'random_state': None, 'shrinking': True, 'tol': 0.001, 'verbose': False}",synthetic,synthetic,3ef9,Q3,SD0Q3,0.7207792207792207,0.7073407875546913,0.4256380206177707,0.4190208808562905,0.487012987012987,0.4623237724842003,-0.0684443048229581,-0.0673802421477451
