Epoch,Loss_G,Loss_D
1042,-0.972,-0.2001
1043,-0.6869,-0.2617
1044,-1.0679,-0.0208
1045,-0.7654,-0.1738
1046,-0.9392,0.2303
1047,-0.9304,-0.3756
1048,-0.7001,-0.1857
1049,-0.7695,-0.1889
1050,-0.6958,0.0344
1051,-1.0582,-0.1837
1052,-0.9287,-0.1128
1053,-0.9642,-0.1379
1054,-0.6291,-0.0818
1055,-1.0369,-0.3461
1056,-0.6179,-0.2547
1057,-1.0206,0.0223
1058,-0.9784,-0.2114
1059,-0.5785,-0.3801
1060,-0.8175,-0.4655
1061,-0.929,-0.0831
1062,-1.1222,-0.2076
1063,-0.7529,-0.0141
1064,-0.7826,0.0636
1065,-0.8083,0.1318
1066,-0.6966,-0.7447
1067,-0.6146,0.3343
1068,-0.8004,-0.0444
1069,-0.8806,-0.2318
1070,-0.8087,0.0716
1071,-0.8474,-0.0476
1072,-0.7239,0.0709
1073,-0.8007,-0.1062
1074,-0.5102,-0.0052
1075,-0.5981,-0.3698
1076,-0.74,0.0147
1077,-0.8775,-0.4073
1078,-0.9271,-0.2868
1079,-1.171,-0.0173
1080,-0.8326,-0.114
1081,-1.1843,0.2689
1082,-0.8992,-0.0493
1083,-0.8156,-0.1927
1084,-0.7396,-0.3277
1085,-0.9698,0.0995
1086,-0.7673,-0.241
1087,-0.5611,-0.2128
1088,-0.9948,-0.0647
1089,-0.7484,-0.2544
1090,-0.9562,0.1783
1091,-0.7791,0.2636
1092,-1.0188,0.1204
1093,-0.7568,0.0942
1094,-1.0304,-0.1958
1095,-0.8518,-0.2336
1096,-0.9174,0.2479
1097,-0.6432,-0.3982
1098,-0.8833,-0.043
1099,-1.2142,0.0524
1100,-0.7312,-0.1264
1101,-0.9976,-0.1284
1102,-0.9275,0.0779
1103,-1.0467,-0.1941
1104,-0.794,-0.263
1105,-1.1474,-0.1755
1106,-0.5779,0.1576
1107,-1.0228,0.3685
1108,-1.0258,0.081
1109,-0.6564,-0.1293
1110,-0.9264,-0.0301
1111,-0.6911,-0.072
1112,-0.7392,-0.5202
1113,-1.0431,-0.3951
1114,-0.6936,-0.0253
1115,-0.8311,0.1242
1116,-0.822,-0.2064
1117,-0.7533,-0.1085
1118,-0.8174,-0.0171
1119,-1.0569,-0.5127
1120,-0.7589,-0.3408
1121,-1.0611,-0.3754
1122,-0.8633,-0.0424
1123,-0.6643,0.2355
1124,-1.0485,0.0229
1125,-1.0484,-0.1027
1126,-0.9042,0.084
1127,-0.8928,-0.0282
1128,-0.8425,0.5368
1129,-0.6444,0.0638
1130,-0.8875,-0.2914
1131,-0.8702,0.0107
1132,-1.1313,-0.1631
1133,-0.6784,0.6176
1134,-1.1354,0.2606
1135,-0.676,-0.3052
1136,-0.9445,-0.1354
1137,-1.0442,0.1892
1138,-0.9145,-0.0049
1139,-1.0211,-0.2936
1140,-0.8355,-0.0385
1141,-1.0247,-0.2207
1142,-0.6842,-0.2116
1143,-0.9792,-0.3387
1144,-1.0804,-0.0877
1145,-1.0821,0.5382
1146,-1.2509,0.3369
1147,-0.7836,-0.1487
1148,-0.8945,0.283
1149,-1.273,0.2777
1150,-0.9434,-0.0341
1151,-1.3819,-0.0309
1152,-1.3262,-0.2555
1153,-0.8305,0.0281
1154,-1.0771,-0.131
1155,-1.0962,-0.2144
1156,-1.2197,0.1806
1157,-0.7318,0.1411
1158,-1.0014,-0.1093
1159,-0.987,-0.1358
1160,-1.2115,0.0726
1161,-0.7692,-0.2616
1162,-1.0715,-0.2323
1163,-0.8891,-0.1502
1164,-0.919,-0.0642
1165,-0.9808,0.3102
1166,-0.831,0.0887
1167,-0.963,0.0033
1168,-1.1776,-0.0209
1169,-0.9144,-0.0092
1170,-1.1238,-0.2158
1171,-0.7751,-0.0133
1172,-0.8824,-0.2504
1173,-0.6682,0.2519
1174,-0.9402,0.1391
1175,-1.1407,0.0939
1176,-0.9518,-0.171
1177,-1.1084,0.0489
1178,-1.0245,-0.4589
1179,-0.7752,-0.0129
1180,-1.0581,-0.2997
1181,-0.9591,-0.154
1182,-0.9718,-0.2775
1183,-0.8655,0.0012
1184,-0.9294,-0.0301
1185,-1.0424,0.2362
1186,-1.1322,0.1661
1187,-0.869,0.2138
1188,-0.877,-0.0906
1189,-1.0158,-0.5916
1190,-0.9585,-0.3884
1191,-1.0977,-0.2432
1192,-0.897,0.0833
1193,-0.9342,-0.212
1194,-1.0581,-0.178
1195,-0.7333,0.0204
1196,-1.1061,-0.2018
1197,-0.7529,0.0838
1198,-0.9115,-0.4426
1199,-1.0404,-0.2683
1200,-1.0473,-0.1871
1201,-0.9966,0.2357
1202,-1.0568,-0.1703
1203,-0.8671,-0.4413
1204,-0.9947,-0.0974
1205,-0.9224,-0.207
1206,-0.6153,-0.1045
1207,-1.01,-0.2558
1208,-0.9469,0.1536
1209,-0.6496,-0.3471
1210,-0.8387,-0.0954
1211,-0.8393,-0.2663
1212,-1.038,0.2108
1213,-1.1612,-0.4507
1214,-0.8954,-0.2273
1215,-0.6252,-0.0127
1216,-0.7609,-0.0155
1217,-1.0024,0.1218
1218,-0.8776,-0.1155
1219,-1.1553,-0.5655
1220,-0.9262,-0.1616
1221,-0.9009,-0.0014
1222,-0.9122,0.2908
1223,-0.8291,-0.1998
1224,-0.5382,-0.41
1225,-0.6758,-0.0213
1226,-1.0934,0.102
1227,-0.8128,-0.2164
1228,-0.8249,0.23
1229,-0.7291,-0.0807
1230,-0.8431,0.2863
1231,-1.1585,-0.5953
1232,-0.8198,-0.0712
1233,-0.9487,-0.0286
1234,-1.0008,0.1071
1235,-0.6876,-0.3204
1236,-0.902,0.022
1237,-0.9797,-0.0487
1238,-0.8394,-0.0066
1239,-0.6898,-0.2236
1240,-1.0841,-0.3934
1241,-1.0439,0.1324
1242,-0.8032,-0.0434
1243,-0.6847,-0.1686
1244,-0.881,0.1355
1245,-1.1913,0.2658
1246,-0.7474,-0.182
1247,-0.899,-0.1396
1248,-0.7494,-0.4184
1249,-0.7549,-0.0975
1250,-0.9381,-0.3687
1251,-0.3443,-0.3781
1252,-0.8114,-0.3392
1253,-0.5613,-0.3066
1254,-0.905,0.067
1255,-1.0656,-0.1192
1256,-0.7977,-0.2135
1257,-0.8763,0.0271
1258,-0.745,-0.3003
1259,-1.1577,0.0213
1260,-0.5356,0.315
1261,-0.8086,-0.1075
1262,-0.8639,-0.0948
1263,-0.6593,-0.3402
1264,-0.6941,-0.3229
1265,-1.1007,-0.0037
1266,-0.9289,-0.2928
1267,-0.8701,-0.2765
1268,-0.8186,-0.2257
1269,-0.7001,-0.1202
1270,-0.6871,-0.12
1271,-0.7456,-0.1265
1272,-0.5071,-0.384
1273,-0.6553,-0.325
1274,-1.0958,-0.233
1275,-0.9729,-0.7571
1276,-1.0604,-0.2259
1277,-1.0828,0.1234
1278,-0.9834,0.2769
1279,-0.8598,-0.0722
1280,-1.1865,-0.0572
1281,-1.0567,-0.0666
1282,-1.1095,-0.0406
1283,-0.9406,0.1221
1284,-1.1512,0.0095
1285,-0.7016,-0.1257
1286,-0.8735,0.2478
1287,-0.8467,-0.2353
1288,-1.0176,-0.3532
1289,-0.708,-0.1982
1290,-0.6139,0.6096
1291,-1.1682,0.1748
1292,-0.6933,0.0016
1293,-0.9425,-0.0681
1294,-1.003,0.145
1295,-0.6701,-0.2122
1296,-0.6068,0.0016
1297,-0.8678,-0.2423
1298,-1.0878,-0.342
1299,-0.956,-0.1558
1300,-0.6009,-0.6419
1301,-1.0607,-0.2259
1302,-0.8796,-0.1051
1303,-0.9276,0.1243
1304,-0.797,-0.3139
1305,-1.1987,0.0513
1306,-0.6997,0.2639
1307,-0.865,0.0204
1308,-1.019,0.2365
1309,-0.8504,-0.425
1310,-1.1389,0.3738
1311,-0.7537,0.0844
1312,-1.2117,0.2058
1313,-0.5773,-0.1547
1314,-1.139,0.1926
1315,-1.0527,0.0936
1316,-0.9582,-0.0786
1317,-0.7046,0.0266
1318,-1.0649,-0.5248
1319,-0.5984,-0.2336
1320,-0.9891,-0.2088
1321,-0.7634,0.0054
1322,-0.7874,0.1194
1323,-0.592,-0.2681
1324,-1.0109,0.0502
1325,-0.7326,0.2179
1326,-0.8676,-0.1952
1327,-1.031,0.0815
1328,-0.701,-0.0528
1329,-0.5426,-0.0976
1330,-0.9691,-0.1543
1331,-1.1643,0.1481
1332,-1.0464,-0.0775
1333,-0.8903,0.0694
1334,-0.8166,-0.2748
1335,-0.9838,-0.1679
1336,-0.9561,0.1037
1337,-1.0244,-0.2249
1338,-1.0608,0.0272
1339,-0.8948,0.0962
1340,-1.1127,-0.1712
1341,-0.7693,0.1546
1342,-1.4312,-0.3368
1343,-1.1076,-0.2183
1344,-1.1671,-0.1054
1345,-1.2567,0.1561
1346,-1.1528,0.1395
1347,-0.8368,0.0472
1348,-0.8496,0.0596
1349,-0.8731,-0.0193
1350,-0.9329,-0.0812
1351,-0.7657,-0.0692
1352,-0.8037,-0.2307
1353,-1.0254,-0.5023
1354,-0.8572,0.4964
1355,-0.7392,0.3265
1356,-0.8554,-0.1883
1357,-0.7853,-0.3109
1358,-1.1356,0.0667
1359,-0.8311,-0.114
1360,-1.1415,-0.0674
1361,-0.8469,0.0841
1362,-0.8113,0.3334
1363,-0.9808,-0.119
1364,-0.7534,0.3256
1365,-0.9086,-0.0275
1366,-0.7349,0.0429
1367,-0.7953,-0.2215
1368,-1.0519,-0.1172
1369,-0.9346,-0.3906
1370,-0.776,-0.3697
1371,-0.8729,-0.2201
1372,-0.869,-0.2228
1373,-0.7727,0.2363
1374,-0.8782,-0.6435
1375,-0.7145,0.2567
1376,-0.7055,0.095
1377,-1.0115,0.0864
1378,-0.84,-0.3051
1379,-0.6009,-0.1871
1380,-0.947,-0.4909
1381,-0.9588,-0.4594
1382,-0.9594,-0.0101
1383,-1.0138,0.3864
1384,-0.7002,-0.1829
1385,-0.4695,-0.3319
1386,-1.0512,-0.0252
1387,-0.573,0.1639
1388,-0.8652,-0.0285
1389,-1.0534,0.1605
1390,-0.7901,-0.1626
1391,-0.7359,-0.1773
1392,-1.0104,-0.3244
1393,-0.8213,0.3892
1394,-0.9946,-0.0902
1395,-1.2423,-0.163
1396,-0.6197,0.1114
1397,-0.7807,-0.1224
1398,-0.732,-0.1549
1399,-0.4303,-0.0215
1400,-0.9522,-0.1164
1401,-0.7929,0.047
1402,-0.6666,-0.1191
1403,-0.6476,-0.1566
1404,-0.6872,0.1253
1405,-1.1032,0.1598
1406,-0.782,0.3315
1407,-0.917,-0.2202
1408,-0.9082,-0.0039
1409,-0.7204,-0.0626
1410,-0.9093,-0.3708
1411,-0.8837,-0.2486
1412,-0.6571,-0.1404
1413,-0.8893,-0.218
1414,-0.8911,0.0492
1415,-0.8913,-0.3646
1416,-0.7215,-0.2267
1417,-0.5932,0.0148
1418,-0.7522,-0.0021
1419,-0.8868,0.2613
1420,-0.7642,0.452
1421,-1.0832,-0.3496
1422,-0.7325,0.1658
1423,-0.8112,0.3716
1424,-0.855,-0.1477
1425,-1.079,0.2144
1426,-0.719,0.1653
1427,-0.6453,0.1835
1428,-1.0851,-0.1883
1429,-0.8422,-0.1048
1430,-0.6741,-0.183
1431,-1.1606,-0.2671
1432,-0.5912,0.1592
1433,-0.7296,0.1549
1434,-0.6245,0.0181
1435,-1.1636,-0.4088
1436,-0.7526,0.1227
1437,-1.0344,-0.4336
1438,-0.5186,-0.0969
1439,-0.9477,-0.4087
1440,-0.9722,-0.6578
1441,-0.5649,-0.0227
1442,-0.8468,-0.1047
1443,-0.8743,0.3125
1444,-0.6739,0.4537
1445,-0.8555,-0.3451
1446,-1.109,0.2304
1447,-0.728,-0.2816
1448,-0.7769,-0.0689
1449,-1.0767,-0.2135
1450,-1.0416,0.2045
1451,-0.7603,0.0778
1452,-0.9507,-0.256
1453,-0.5413,0.0189
1454,-0.6778,-0.3181
1455,-0.4753,-0.0561
1456,-0.8347,-0.1443
1457,-0.8256,0.0446
1458,-0.7953,0.4054
1459,-0.8317,0.1635
1460,-0.7099,-0.13
1461,-0.797,-0.1685
1462,-0.8358,0.0262
1463,-0.8067,0.0211
1464,-0.8453,0.2022
1465,-0.9124,0.2102
1466,-0.8471,-0.2778
1467,-0.9096,-0.05
1468,-0.7209,0.1571
1469,-0.6244,0.0765
1470,-0.7139,0.0487
1471,-0.8098,0.0285
1472,-0.7301,0.0302
1473,-1.1948,-0.2073
1474,-0.6134,0.2291
1475,-0.8608,0.232
1476,-0.7371,-0.1745
1477,-1.1818,-0.2735
1478,-0.7761,0.2624
1479,-0.7101,-0.1016
1480,-0.7851,-0.1104
1481,-0.4121,0.0351
1482,-0.6552,-0.0101
1483,-1.1692,0.0282
1484,-0.8284,-0.2375
1485,-0.5989,-0.1098
1486,-0.7668,-0.0461
1487,-0.6497,-0.3362
1488,-0.5618,-0.2148
1489,-0.6093,-0.4026
1490,-0.8068,0.1282
1491,-0.7851,-0.2813
1492,-0.6767,-0.1434
1493,-0.8977,-0.2445
1494,-0.8826,0.5195
1495,-0.7422,-0.2578
1496,-0.8013,-0.0314
1497,-0.5647,0.0808
1498,-0.7802,-0.0646
1499,-0.7467,-0.3519
1500,-0.6151,-0.1534
